Column1,Column2,Column3,Column4,Column5,Column6,Column7
PVSYST v6.66,,,,,,
,File,File date,Description,,,
Project,Sertão .PRJ,00/00/00 00h00,Sertão,,,
Geographical Site,Sertao PV_MN71.SIT,00/00/00 00h00,Sertao PV,Brazil,South_America,
Meteo data,Sertao PV_MN71_SYN.MET,00/00/00 00h00,Sertao PV,"Meteonorm 7.1 (1900-1900), Sat=100%",Synthetic,
Simulation variant,Sertão .VC1,00/00/00 00h00,New simulation variant,,,
Simulation date,,03/11/17 10h14,,,,
,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90,,,
,,,,,,
date,GlobHor,GlobEff,GlobInc,T Amb,WindVel,EArrMPP
    ,W/m²,W/m²,W/m²,°C,m/s,W
,,,,,,
08/07/1990 14:00,385.59,404.76,417.95,27.53,0.4999,13588383
08/07/1990 15:00,248.2,251.24,261.84,27.25,2.0001,8547421
08/07/1990 16:00,109.51,108.27,114.06,26.53,0.6001,3625654
08/07/1990 17:00,3.3911,0,3.3279,25.78,0.4999,0
08/07/1990 18:00,0,0,0,25.34,0.6001,0
08/07/1990 19:00,0,0,0,24.91,2.8001,0
08/07/1990 20:00,0,0,0,24.44,3.7999,0
08/07/1990 21:00,0,0,0,23.97,4.9999,0
08/07/1990 22:00,0,0,0,23.5,2.5999,0
08/07/1990 23:00,0,0,0,23.04,3.7999,0
09/07/1990 00:00,0,0,0,22.62,4.0001,0
09/07/1990 01:00,0,0,0,22.19,4.3,0
09/07/1990 02:00,0,0,0,21.76,3.7999,0
09/07/1990 03:00,0,0,0,21.54,4.9999,0
09/07/1990 04:00,0,0,0,21.32,1.5999,0
09/07/1990 05:00,0,0,0,21.16,0.7001,0
09/07/1990 06:00,14.304,13.43,14.056,21.4,0.9001,351037
09/07/1990 07:00,202.2,216.88,230.16,23.11,0.4999,7515969
09/07/1990 08:00,378.59,427.23,442.3,24.75,1.1,14488074
09/07/1990 09:00,616.4,746.47,760.78,26.65,3.5,23763836
09/07/1990 10:00,713.61,838.69,851.64,28.14,4.3,25976260
09/07/1990 11:00,659.4,726.39,742.54,28.97,3.0001,22951495
09/07/1990 12:00,665.7,734.45,750.63,29.56,3.5,23098341
09/07/1990 13:00,460.39,480.2,495.18,29.53,4.3,15809339
09/07/1990 14:00,440.7,473.09,487.17,29.43,4.3,15598743
09/07/1990 15:00,319.5,344.17,358.01,28.97,5.4,11552442
09/07/1990 16:00,207.7,225.21,242.93,28.27,7.3001,7626973
09/07/1990 17:00,11.995,11.349,11.878,27.18,8.0999,276022
09/07/1990 18:00,0,0,0,26.45,5.8999,0
09/07/1990 19:00,0,0,0,25.73,2.2,0
09/07/1990 20:00,0,0,0,25.01,0.7001,0
09/07/1990 21:00,0,0,0,24.29,0,0
09/07/1990 22:00,0,0,0,23.56,0,0
09/07/1990 23:00,0,0,0,22.84,0.2999,0
10/07/1990 00:00,0,0,0,22.21,0.1,0
10/07/1990 01:00,0,0,0,21.53,0.1,0
10/07/1990 02:00,0,0,0,20.84,0.6001,0
10/07/1990 03:00,0,0,0,20.48,1.4999,0
10/07/1990 04:00,0,0,0,20.11,1.1,0
10/07/1990 05:00,0,0,0,19.85,2.0001,0
10/07/1990 06:00,25.794,24.499,25.638,20.26,2.4,731328
10/07/1990 07:00,261.8,289.64,309.13,22.32,1.1,10059427
10/07/1990 08:00,482.09,583.44,601.14,24.28,1.5999,19373142
10/07/1990 09:00,659.6,806.28,818.02,26.03,1.4999,25424635
10/07/1990 10:00,792.31,936.99,945.44,27.53,2.0001,28455221
10/07/1990 11:00,856.5,999.37,1006.2,28.7,1,29695336
10/07/1990 12:00,858,1004.4,1011,29.53,4.3,29671444
10/07/1990 13:00,784.89,935.12,943.63,29.98,5.4,28040914
10/07/1990 14:00,648.09,804.04,816.32,30.04,3.3,24850563
10/07/1990 15:00,454.8,547.72,567.3,29.57,2.5999,17839192
10/07/1990 16:00,230.31,250.14,270.14,28.55,3.5,8459692
10/07/1990 17:00,13.907,13.162,13.781,27.14,3.3,334313
10/07/1990 18:00,0,0,0,26.35,2.4,0
10/07/1990 19:00,0,0,0,25.55,2.0001,0
10/07/1990 20:00,0,0,0,24.76,1.5999,0
10/07/1990 21:00,0,0,0,23.97,0.7001,0
10/07/1990 22:00,0,0,0,23.17,1,0
10/07/1990 23:00,0,0,0,22.38,1.4999,0
11/07/1990 00:00,0,0,0,21.82,0.9001,0
11/07/1990 01:00,0,0,0,21.19,0.8001,0
11/07/1990 02:00,0,0,0,20.57,1.3,0
11/07/1990 03:00,0,0,0,20.22,2.0001,0
11/07/1990 04:00,0,0,0,19.87,0.2,0
11/07/1990 05:00,0,0,0,19.61,1,0
11/07/1990 06:00,25.595,24.305,25.436,19.98,0.8001,725488
11/07/1990 07:00,268.2,296.87,316.91,22.02,1.3,10320143
11/07/1990 08:00,493.2,598.21,616.15,23.96,1,19843515
11/07/1990 09:00,676.59,828.63,840.1,25.69,0.3999,26047333
11/07/1990 10:00,806.81,955.39,963.35,27.15,1.5999,28943087
11/07/1990 11:00,869.51,1015.7,1022.1,28.29,0.9001,30123457
11/07/1990 12:00,860.51,1006.2,1012.8,29.06,0.8001,29786801
11/07/1990 13:00,777.8,923.74,932.55,29.43,2.2,27859247
11/07/1990 14:00,634.8,783.84,796.27,29.43,4.6,24410461
11/07/1990 15:00,438.41,528.83,547.8,28.88,2.2,17334493
11/07/1990 16:00,219.19,238.52,257.52,27.82,1.4999,8094676
11/07/1990 17:00,10.408,9.8201,10.28,26.41,1.1,228145
11/07/1990 18:00,0,0,0,25.85,0.2999,0
11/07/1990 19:00,0,0,0,25.29,0.3999,0
11/07/1990 20:00,0,0,0,24.74,0.3999,0
11/07/1990 21:00,0,0,0,24.18,0.6001,0
11/07/1990 22:00,0,0,0,23.62,0.6001,0
11/07/1990 23:00,0,0,0,23.06,1,0
12/07/1990 00:00,0,0,0,22.85,0.4999,0
12/07/1990 01:00,0,0,0,22.66,2.8001,0
12/07/1990 02:00,0,0,0,22.47,4.3,0
12/07/1990 03:00,0,0,0,22.38,2.8001,0
12/07/1990 04:00,0,0,0,22.29,0.2999,0
12/07/1990 05:00,0,0,0,22.24,0.1,0
12/07/1990 06:00,19.805,18.683,19.593,22.61,0.1,525406
12/07/1990 07:00,149.21,150.25,158.23,23.78,0.2999,5158200
12/07/1990 08:00,242.7,233.34,243.08,24.74,0.4999,8029847
12/07/1990 09:00,383.1,384,396.73,25.85,1.8001,13023218
12/07/1990 10:00,640.3,712.35,727.61,27.44,2.2,22745885
12/07/1990 11:00,714,811.65,826.26,28.72,3.5,25215084
12/07/1990 12:00,663.7,729.28,745.68,29.52,2.0001,22964937
12/07/1990 13:00,418.1,415.77,429.68,29.57,0.9001,13806793
12/07/1990 14:00,366.6,366.77,379.16,29.39,2.2,12259326
12/07/1990 15:00,217.19,217.06,226.2,28.65,1.1,7336834
12/07/1990 16:00,18.597,17.148,17.93,27.92,1.8001,462862
12/07/1990 17:00,2.9943,0,2.9375,27.09,2.4,0
12/07/1990 18:00,0,0,0,26.64,1.8001,0
12/07/1990 19:00,0,0,0,26.19,3.3,0
12/07/1990 20:00,0,0,0,25.74,2.8001,0
12/07/1990 21:00,0,0,0,25.29,2.4,0
12/07/1990 22:00,0,0,0,24.84,0.2999,0
12/07/1990 23:00,0,0,0,24.39,0.4999,0
13/07/1990 00:00,0,0,0,23.86,0.2999,0
13/07/1990 01:00,0,0,0,23.3,0.6001,0
13/07/1990 02:00,0,0,0,22.74,0.2999,0
13/07/1990 03:00,0,0,0,22.45,0.2999,0
13/07/1990 04:00,0,0,0,22.15,0.2999,0
13/07/1990 05:00,0,0,0,21.95,0.7001,0
13/07/1990 06:00,13.294,12.468,13.048,22.16,2.0001,318154
13/07/1990 07:00,228.39,245.86,261.13,24.01,3.0001,8487884
13/07/1990 08:00,303,319.81,332.29,25.05,5.8999,10951296
13/07/1990 09:00,507.09,564.9,580.04,26.45,6.5001,18623152
13/07/1990 10:00,657.8,753.18,767.71,27.8,5.4,23806054
13/07/1990 11:00,770.7,883.6,896.77,29.03,2.8001,26961143
13/07/1990 12:00,673,740.17,756.41,29.65,3.5,23239730
13/07/1990 13:00,516.6,546.06,561.38,29.77,0.8001,17772636
13/07/1990 14:00,424.7,447.61,461.92,29.63,0.9001,14797788
13/07/1990 15:00,282.99,290.86,302.83,29.09,1.3,9797018
13/07/1990 16:00,155.9,164.73,175.92,28.3,1.3,5554457
13/07/1990 17:00,3.3009,0,3.2348,27.26,2.8001,0
13/07/1990 18:00,0,0,0,26.68,1.3,0
13/07/1990 19:00,0,0,0,26.09,1.3,0
13/07/1990 20:00,0,0,0,25.51,0.6001,0
13/07/1990 21:00,0,0,0,24.93,0.9001,0
13/07/1990 22:00,0,0,0,24.34,1.1,0
13/07/1990 23:00,0,0,0,23.76,0.8001,0
14/07/1990 00:00,0,0,0,23.3,0.1,0
14/07/1990 01:00,0,0,0,22.86,0.2999,0
14/07/1990 02:00,0,0,0,22.43,1,0
14/07/1990 03:00,0,0,0,22.19,0.7001,0
14/07/1990 04:00,0,0,0,21.88,0.8001,0
14/07/1990 05:00,0,0,0,21.88,0.7001,0
14/07/1990 06:00,4.9063,0,4.777,21.98,2.2,0
14/07/1990 07:00,55.592,51.749,54.09,22.43,4.3,1678412
14/07/1990 08:00,182.31,170.75,177.99,23.29,6.5001,5893661
14/07/1990 09:00,387.9,389.13,401.99,24.59,7.3001,13265718
14/07/1990 10:00,584.91,637.32,654.08,26.03,9.4999,20788647
14/07/1990 11:00,992.4,1151.2,1163.8,28.13,4.9999,32960242
14/07/1990 12:00,863.19,1002.3,1014.5,29.33,2.5999,29657172
14/07/1990 13:00,422.89,421.82,435.63,29.29,2.8001,14015445
14/07/1990 14:00,375.6,376.74,389.37,29.12,1.4999,12595109
14/07/1990 15:00,204.01,201.98,210.52,28.5,2.5999,6827900
14/07/1990 16:00,24.802,22.919,23.962,27.54,2.5999,655077
14/07/1990 17:00,3.1025,0,3.0375,26.69,3.5,0
14/07/1990 18:00,0,0,0,26.17,1.1,0
14/07/1990 19:00,0,0,0,25.65,0.2,0
14/07/1990 20:00,0,0,0,25.13,0.8001,0
14/07/1990 21:00,0,0,0,24.62,0.4999,0
14/07/1990 22:00,0,0,0,24.1,0.9001,0
14/07/1990 23:00,0,0,0,23.58,0.2,0
15/07/1990 00:00,0,0,0,22.96,0.1,0
15/07/1990 01:00,0,0,0,22.31,0.1,0
15/07/1990 02:00,0,0,0,21.65,0,0
15/07/1990 03:00,0,0,0,21.31,0,0
15/07/1990 04:00,0,0,0,20.96,0,0
15/07/1990 05:00,0,0,0,20.72,0.1,0
15/07/1990 06:00,16.901,15.907,16.647,20.99,0,434800
15/07/1990 07:00,214.2,231.26,245.81,22.72,0.1,8029975
15/07/1990 08:00,404.6,470.7,486.69,24.41,0.2999,15894871
15/07/1990 09:00,600.29,718.41,732.69,26.12,0.7001,23062294
15/07/1990 10:00,674.59,773.29,787.47,27.39,0.4999,24388848
15/07/1990 11:00,733.79,836.83,850.27,28.41,0.3999,25893178
15/07/1990 12:00,720.8,821.77,835.38,29.09,0.7001,25423511
15/07/1990 13:00,671,773.8,787.68,29.48,0.4999,24143857
15/07/1990 14:00,521.79,607.08,622.18,29.48,2.0001,19579417
15/07/1990 15:00,392.3,458.68,475.58,29.09,1.8001,15179104
15/07/1990 16:00,185.61,196.75,210.24,28.2,1,6658315
15/07/1990 17:00,8.4958,0,8.3451,27,0.8001,0
15/07/1990 18:00,0,0,0,26.26,0.8001,0
15/07/1990 19:00,0,0,0,25.51,0.8001,0
15/07/1990 20:00,0,0,0,24.77,0.8001,0
15/07/1990 21:00,0,0,0,24.03,0.6001,0
15/07/1990 22:00,0,0,0,23.28,0.6001,0
15/07/1990 23:00,0,0,0,22.54,1.1,0
16/07/1990 00:00,0,0,0,21.97,1.5999,0
16/07/1990 01:00,0,0,0,21.37,0.6001,0
16/07/1990 02:00,0,0,0,20.76,2.0001,0
16/07/1990 03:00,0,0,0,20.44,0.4999,0
16/07/1990 04:00,0,0,0,20.12,0.7001,0
16/07/1990 05:00,0,0,0,19.89,1.8001,0
16/07/1990 06:00,25.902,24.597,25.742,20.33,2.8001,734535
16/07/1990 07:00,270.1,299.18,319.26,22.54,2.0001,10374970
16/07/1990 08:00,499.61,607.02,624.95,24.65,3.0001,20039508
16/07/1990 09:00,691.8,840,851.54,26.58,2.8001,26218924
16/07/1990 10:00,826.9,972.79,980.5,28.21,3.5,29177319
16/07/1990 11:00,889.01,1032.5,1038.4,29.48,10.5,30287971
16/07/1990 12:00,885.2,1029.4,1035.5,30.37,4.9999,30074000
16/07/1990 13:00,804.9,950.2,958.51,30.84,7.3001,28254519
16/07/1990 14:00,659.91,807.93,820.3,30.9,6.5001,24837658
16/07/1990 15:00,458.39,552.94,572.06,30.36,1.8001,17924721
16/07/1990 16:00,229.3,250.11,269.6,29.27,3.5,8430645
16/07/1990 17:00,11.905,11.199,11.724,27.79,3.0001,270559
16/07/1990 18:00,0,0,0,27.05,1.5999,0
16/07/1990 19:00,0,0,0,26.3,1.3,0
16/07/1990 20:00,0,0,0,25.56,0.7001,0
16/07/1990 21:00,0,0,0,24.82,0.1,0
16/07/1990 22:00,0,0,0,24.08,0.1,0
16/07/1990 23:00,0,0,0,23.34,0.2999,0
17/07/1990 00:00,0,0,0,22.77,0.6001,0
17/07/1990 01:00,0,0,0,22.18,0.3999,0
17/07/1990 02:00,0,0,0,21.59,0.2,0
17/07/1990 03:00,0,0,0,21.27,0.2,0
17/07/1990 04:00,0,0,0,20.96,0,0
17/07/1990 05:00,0,0,0,20.74,0,0
17/07/1990 06:00,25.108,23.821,24.932,21.17,0,705028
17/07/1990 07:00,254.4,280.91,299.39,23.24,0,9720649
17/07/1990 08:00,466.91,565.97,583.25,25.2,0.6001,18765892
17/07/1990 09:00,645.41,780.08,792.91,26.99,0.6001,24617328
17/07/1990 10:00,768.8,904.88,915.83,28.5,1,27549630
17/07/1990 11:00,824.11,956.91,967.53,29.66,1,28589525
17/07/1990 12:00,828.09,965.03,974.97,30.5,2.2,28642109
17/07/1990 13:00,760.6,895.71,906.25,30.96,2.4,26974573
17/07/1990 14:00,623.2,760.72,773.97,31.03,4.3,23613596
17/07/1990 15:00,437,526.92,545.32,30.56,3.3,17137754
17/07/1990 16:00,218.09,237.55,255.65,29.55,2.0001,7998239
17/07/1990 17:00,12.103,11.378,11.911,28.17,2.0001,275849
17/07/1990 18:00,0,0,0,27.4,0.1,0
17/07/1990 19:00,0,0,0,26.63,0.1,0
17/07/1990 20:00,0,0,0,25.85,0.2,0
17/07/1990 21:00,0,0,0,25.08,0.1,0
17/07/1990 22:00,0,0,0,24.31,0,0
17/07/1990 23:00,0,0,0,23.54,0.2,0
18/07/1990 00:00,0,0,0,22.93,0.2,0
18/07/1990 01:00,0,0,0,22.27,0.4999,0
18/07/1990 02:00,0,0,0,21.62,2.4,0
18/07/1990 03:00,0,0,0,21.27,2.8001,0
18/07/1990 04:00,0,0,0,20.93,3.3,0
18/07/1990 05:00,0,0,0,20.68,4.0001,0
18/07/1990 06:00,26.209,24.889,26.05,21.12,1.8001,742123
18/07/1990 07:00,274.21,303.83,324.16,23.36,1.4999,10495113
18/07/1990 08:00,504.8,613.97,631.95,25.48,1.3,20164465
18/07/1990 09:00,697.1,842.75,854.36,27.41,2.2,26176788
18/07/1990 10:00,835.99,980.22,987.87,29.06,3.0001,29210436
18/07/1990 11:00,906.11,1049.9,1055.5,30.36,3.5,30508640
18/07/1990 12:00,903.09,1047.6,1053.4,31.26,5.8999,30307838
18/07/1990 13:00,822.39,967.92,976.07,31.75,7.3001,28510545
18/07/1990 14:00,677.01,825.41,837.87,31.82,5.8999,25153381
18/07/1990 15:00,473.71,572.64,592.12,31.3,3.7999,18416213
18/07/1990 16:00,239.5,261.29,281.45,30.21,3.7999,8767067
18/07/1990 17:00,13.907,13.126,13.743,28.7,4.0001,331002
18/07/1990 18:00,0,0,0,27.93,4.3,0
18/07/1990 19:00,0,0,0,27.15,0.7001,0
18/07/1990 20:00,0,0,0,26.38,1.4999,0
18/07/1990 21:00,0,0,0,25.61,2.0001,0
18/07/1990 22:00,0,0,0,24.83,0.9001,0
18/07/1990 23:00,0,0,0,24.06,0.3999,0
19/07/1990 00:00,0,0,0,23.48,0.2,0
19/07/1990 01:00,0,0,0,22.86,0.1,0
19/07/1990 02:00,0,0,0,22.24,0.4999,0
19/07/1990 03:00,0,0,0,21.91,0.2,0
19/07/1990 04:00,0,0,0,21.57,0.1,0
19/07/1990 05:00,0,0,0,21.34,0,0
19/07/1990 06:00,23.106,21.873,22.892,21.72,0.1,636367
19/07/1990 07:00,241.8,268.49,286.35,23.68,0.1,9277584
19/07/1990 08:00,450,543.27,560.2,25.58,0.7001,18047747
19/07/1990 09:00,626.39,751.73,765.41,27.31,1.8001,23826180
19/07/1990 10:00,752.5,877.25,889.44,28.8,2.8001,26839541
19/07/1990 11:00,826,955.32,966.11,30,3.0001,28500568
19/07/1990 12:00,828.6,961.38,971.61,30.86,2.2,28503796
19/07/1990 13:00,753,885.18,896.6,31.31,1.1,26674286
19/07/1990 14:00,626.11,760.18,773.49,31.4,1.3,23554431
19/07/1990 15:00,436.21,525.79,543.99,30.94,0.9001,17072689
19/07/1990 16:00,223.2,243.66,262.2,29.95,1.5999,8188269
19/07/1990 17:00,16.992,16.076,16.824,28.59,1.8001,426509
19/07/1990 18:00,0,0,0,27.94,1.3,0
19/07/1990 19:00,0,0,0,27.29,1.5999,0
19/07/1990 20:00,0,0,0,26.64,2.2,0
19/07/1990 21:00,0,0,0,25.99,2.8001,0
19/07/1990 22:00,0,0,0,25.34,3.7999,0
19/07/1990 23:00,0,0,0,24.68,1.5999,0
20/07/1990 00:00,0,0,0,24.24,1.1,0
20/07/1990 01:00,0,0,0,23.76,0.9001,0
20/07/1990 02:00,0,0,0,23.29,0.9001,0
20/07/1990 03:00,0,0,0,23.04,1.8001,0
20/07/1990 04:00,0,0,0,22.79,2.0001,0
20/07/1990 05:00,0,0,0,22.61,1.1,0
20/07/1990 06:00,16.992,15.985,16.728,22.89,0.7001,434013
20/07/1990 07:00,152.6,156.64,164.91,24.08,0.9001,5376574
20/07/1990 08:00,337,357.43,371.06,25.56,1,12171770
20/07/1990 09:00,429.3,447.74,462.1,26.7,2.8001,15006957
20/07/1990 10:00,522.1,545.09,561.15,27.7,1.5999,17921465
20/07/1990 11:00,625.6,675.86,692.9,28.67,2.8001,21604777
20/07/1990 12:00,558.3,581.92,598.84,29.18,4.0001,18879179
20/07/1990 13:00,482.6,498.4,514.5,29.19,4.9999,16390369
20/07/1990 14:00,398.51,399.68,413.15,29.34,4.0001,13313055
20/07/1990 15:00,289.79,297.28,309.3,29.04,2.4,10011734
20/07/1990 16:00,129.6,129.66,136.93,28.32,1.4999,4339702
20/07/1990 17:00,3.3911,0,3.3111,27.39,1.3,0
20/07/1990 18:00,0,0,0,26.87,2.0001,0
20/07/1990 19:00,0,0,0,26.36,2.2,0
20/07/1990 20:00,0,0,0,25.84,1.5999,0
20/07/1990 21:00,0,0,0,25.32,0.4999,0
20/07/1990 22:00,0,0,0,24.8,0.8001,0
20/07/1990 23:00,0,0,0,24.28,0.4999,0
21/07/1990 00:00,0,0,0,23.9,0.6001,0
21/07/1990 01:00,0,0,0,23.49,0.6001,0
21/07/1990 02:00,0,0,0,23.08,0.4999,0
21/07/1990 03:00,0,0,0,22.87,0.6001,0
21/07/1990 04:00,0,0,0,22.65,0.1,0
21/07/1990 05:00,0,0,0,22.5,0.1,0
21/07/1990 06:00,19.896,18.769,19.641,22.85,0.2,527771
21/07/1990 07:00,212.5,229.08,243.15,24.62,0.2,7887185
21/07/1990 08:00,408.81,478.12,493.93,26.41,0.6001,15979147
21/07/1990 09:00,591.8,692.57,706.68,28.14,1.1,22124419
21/07/1990 10:00,711.41,820.04,833.18,29.62,1.3,25310176
21/07/1990 11:00,796.4,905.38,918.85,30.86,1.5999,27217009
21/07/1990 12:00,760.11,858.21,872.37,31.64,1.1,25980608
21/07/1990 13:00,687.51,793.56,806.94,32.05,1,24327444
21/07/1990 14:00,572.89,681.82,696.27,32.13,0.7001,21393690
21/07/1990 15:00,371.7,428.8,444.59,31.61,0.9001,14078410
21/07/1990 16:00,195.1,207.57,221.64,30.68,1,6948742
21/07/1990 17:00,7.3053,0,7.1549,29.4,0.2,0
21/07/1990 18:00,0,0,0,28.85,0.2999,0
21/07/1990 19:00,0,0,0,28.29,0.2,0
21/07/1990 20:00,0,0,0,27.73,0.2,0
21/07/1990 21:00,0,0,0,27.18,0.2999,0
21/07/1990 22:00,0,0,0,26.62,0.2,0
21/07/1990 23:00,0,0,0,26.06,0.1,0
22/07/1990 00:00,0,0,0,25.61,0.2,0
22/07/1990 01:00,0,0,0,25.15,0.2,0
22/07/1990 02:00,0,0,0,24.69,0.1,0
22/07/1990 03:00,0,0,0,24.46,0.6001,0
22/07/1990 04:00,0,0,0,24.18,2.0001,0
22/07/1990 05:00,0,0,0,23.71,0.9001,0
22/07/1990 06:00,5.3031,0,5.1593,24.16,1.3,0
22/07/1990 07:00,71.592,66.865,69.875,24.78,4.9999,2191863
22/07/1990 08:00,117.5,106.21,110.69,25.18,4.6,3575301
22/07/1990 09:00,221.3,197.19,205,26.02,3.7999,6739810
22/07/1990 10:00,316.4,304.43,315.81,26.83,1.8001,10352138
22/07/1990 11:00,677.3,732.65,750.18,28.51,3.0001,23173208
22/07/1990 12:00,511.69,528.3,544.76,29.26,2.8001,17286972
22/07/1990 13:00,632.91,693.58,709.56,30.11,4.6,21934727
22/07/1990 14:00,486.01,536.14,551.08,30.45,4.6,17420757
22/07/1990 15:00,393.4,454.91,471.5,30.55,9.4999,14958202
22/07/1990 16:00,283.1,305.83,328.17,30.37,6.5001,10230658
22/07/1990 17:00,6.9084,0,6.7562,29.46,6.5001,0
22/07/1990 18:00,0,0,0,28.87,8.0999,0
22/07/1990 19:00,0,0,0,28.27,4.9999,0
22/07/1990 20:00,0,0,0,27.67,3.0001,0
22/07/1990 21:00,0,0,0,27.07,7.3001,0
22/07/1990 22:00,0,0,0,26.47,5.4,0
22/07/1990 23:00,0,0,0,25.88,10.5,0
23/07/1990 00:00,0,0,0,25.31,9.4999,0
23/07/1990 01:00,0,0,0,24.71,5.8999,0
23/07/1990 02:00,0,0,0,24.1,6.5001,0
23/07/1990 03:00,0,0,0,23.77,7.3001,0
23/07/1990 04:00,0,0,0,23.45,2.5999,0
23/07/1990 05:00,0,0,0,23.22,2.0001,0
23/07/1990 06:00,33.604,32.117,33.613,23.79,1.1,982187
23/07/1990 07:00,191.9,205.7,217.9,25.21,0.4999,7059352
23/07/1990 08:00,423.31,492.44,508.8,27.07,1.5999,16372766
23/07/1990 09:00,555.8,617.98,633.38,28.59,2.2,19978762
23/07/1990 10:00,443.8,440.29,455.1,29.03,4.9999,14611498
23/07/1990 11:00,440.61,431.37,447.29,29.37,4.0001,14309502
23/07/1990 12:00,624.1,671.65,688.8,30.05,5.8999,21340327
23/07/1990 13:00,549.81,578.12,594.04,30.38,4.3,18658631
23/07/1990 14:00,422.6,440.76,454.99,30.36,4.3,14534319
23/07/1990 15:00,319.5,343.29,356.5,30.04,2.2,11466258
23/07/1990 16:00,280.79,303.93,326.13,29.65,1.4999,10202404
23/07/1990 17:00,29.203,27.947,29.247,28.67,2.5999,819813
23/07/1990 18:00,0,0,0,27.88,2.5999,0
23/07/1990 19:00,0,0,0,27.1,1.3,0
23/07/1990 20:00,0,0,0,26.32,0.2,0
23/07/1990 21:00,0,0,0,25.53,0.4999,0
23/07/1990 22:00,0,0,0,24.75,0.2999,0
23/07/1990 23:00,0,0,0,23.97,1.1,0
24/07/1990 00:00,0,0,0,23.4,2.2,0
24/07/1990 01:00,0,0,0,22.8,0.9001,0
24/07/1990 02:00,0,0,0,22.2,0.9001,0
24/07/1990 03:00,0,0,0,21.89,1,0
24/07/1990 04:00,0,0,0,21.57,0.2,0
24/07/1990 05:00,0,0,0,21.35,0.2,0
24/07/1990 06:00,26.209,24.863,26.022,21.8,0.1,738998
24/07/1990 07:00,265.41,294.38,313.59,23.96,0.7001,10147066
24/07/1990 08:00,482.51,588.72,605.96,25.98,1.5999,19373735
24/07/1990 09:00,668.01,796.31,809.01,27.82,1.5999,24936509
24/07/1990 10:00,792.9,917.82,928.01,29.37,2.8001,27729034
24/07/1990 11:00,863.61,990.15,998.68,30.61,4.6,29183256
24/07/1990 12:00,861.19,988.92,997.37,31.48,4.6,29016209
24/07/1990 13:00,785.2,913.46,923.55,31.95,6.5001,27245076
24/07/1990 14:00,642.9,771.41,784.7,32.02,3.7999,23767757
24/07/1990 15:00,451.19,546.81,565.07,31.54,2.5999,17642362
24/07/1990 16:00,230.4,252.26,271.09,30.51,8.0999,8454290
24/07/1990 17:00,13.294,12.492,13.073,29.09,3.3,310201
24/07/1990 18:00,0,0,0,28.29,3.3,0
24/07/1990 19:00,0,0,0,27.49,2.2,0
24/07/1990 20:00,0,0,0,26.69,1.3,0
24/07/1990 21:00,0,0,0,25.89,1.1,0
24/07/1990 22:00,0,0,0,25.09,0.6001,0
24/07/1990 23:00,0,0,0,24.29,1.3,0
25/07/1990 00:00,0,0,0,23.63,2.2,0
25/07/1990 01:00,0,0,0,22.94,4.3,0
25/07/1990 02:00,0,0,0,22.24,5.8999,0
25/07/1990 03:00,0,0,0,21.88,3.3,0
25/07/1990 04:00,0,0,0,21.51,2.2,0
25/07/1990 05:00,0,0,0,21.26,3.0001,0
25/07/1990 06:00,25.397,24.069,25.187,21.68,3.0001,712005
25/07/1990 07:00,250.31,277.38,295.24,23.67,4.3,9581969
25/07/1990 08:00,453.5,548.87,565.57,25.54,2.2,18220570
25/07/1990 09:00,630.09,743.31,757.36,27.25,2.8001,23607690
25/07/1990 10:00,768.6,886.24,898.3,28.76,1.4999,27063474
25/07/1990 11:00,823.49,937.29,949.29,29.92,1.4999,28100076
25/07/1990 12:00,813.19,924.76,937.15,30.71,2.2,27691521
25/07/1990 13:00,748.2,863.76,876.3,31.15,3.7999,26183010
25/07/1990 14:00,620.3,739.64,753.69,31.23,1.5999,23038781
25/07/1990 15:00,433.1,522.63,540.3,30.77,1.3,16992674
25/07/1990 16:00,220.91,240.93,258.32,29.79,1.1,8102867
25/07/1990 17:00,14.304,13.453,14.08,28.45,1,341835
25/07/1990 18:00,0,0,0,27.61,1.8001,0
25/07/1990 19:00,0,0,0,26.78,0.4999,0
25/07/1990 20:00,0,0,0,25.94,0.2999,0
25/07/1990 21:00,0,0,0,25.11,0.1,0
25/07/1990 22:00,0,0,0,24.27,0.3999,0
25/07/1990 23:00,0,0,0,23.44,0.4999,0
26/07/1990 00:00,0,0,0,22.78,0.2,0
26/07/1990 01:00,0,0,0,22.09,0.2,0
26/07/1990 02:00,0,0,0,21.4,0.4999,0
26/07/1990 03:00,0,0,0,21.04,2.0001,0
26/07/1990 04:00,0,0,0,20.67,0.3999,0
26/07/1990 05:00,0,0,0,20.42,0.8001,0
26/07/1990 06:00,26.101,24.746,25.896,20.86,0.6001,738003
26/07/1990 07:00,254.21,282.24,300.46,22.89,0.7001,9781321
26/07/1990 08:00,456.1,548.39,565.31,24.77,1.1,18272201
26/07/1990 09:00,696.51,822.39,836.11,26.78,1.4999,25743446
26/07/1990 10:00,904.39,1035.4,1045.3,28.73,2.2,30477051
26/07/1990 11:00,978.91,1116.3,1122.2,30.25,0.8001,31882340
26/07/1990 12:00,960.4,1096.6,1102.5,31.27,2.2,31305883
26/07/1990 13:00,871.2,1007,1015.5,31.83,5.4,29352346
26/07/1990 14:00,712.31,848.6,861.64,31.93,3.0001,25707650
26/07/1990 15:00,483.7,584.45,603.87,31.38,2.5999,18749906
